systematic	common	type	chromosome	start	stop	strand	hasTSS
"YBR139W"	"YBR139W"	"ORF"	2	515636	517356	"W"	1
"YBR140C"	"IRA1"	"ORF"	2	526724	517166	"C"	1
"YBR141C"	"YBR141C"	"ORF"	2	528056	518144	"C"	1
"YBR142W"	"MAK5"	"ORF"	2	528236	530676	"W"	1
"YBR143C"	"SUP45"	"ORF"	2	532248	530792	"C"	1
"YBR145W"	"ADH5"	"ORF"	2	533700	534196	"W"	1
"YBR146W"	"MRPS9"	"ORF"	2	535172	536220	"W"	1
"YBR147W"	"YBR147W"	"ORF"	2	536467	537637	"W"	1
"YBR148W"	"YSW1"	"ORF"	2	537768	539877	"W"	1
"YBR149W"	"ARA1"	"ORF"	2	539877	541108	"W"	1
"YBR150C"	"TBS1"	"ORF"	2	544520	541504	"C"	1
"YBR151W"	"APD1"	"ORF"	2	544876	546060	"W"	1
"YBR152W"	"SPP381"	"ORF"	2	546308	547396	"W"	1
"YBR153W"	"RIB7"	"ORF"	2	547380	548356	"W"	1
"YBR154C"	"RPB5"	"ORF"	2	549128	548504	"C"	1
"YBR155W"	"CNS1"	"ORF"	2	549692	551044	"W"	1
"YBR156C"	"SLI15"	"ORF"	2	553216	551040	"C"	1
"YBR157C"	"ICS2"	"ORF"	2	554384	553568	"C"	1
"YBR158W"	"AMN1"	"ORF"	2	556268	558332	"W"	1
"YBR159W"	"YBR159W"	"ORF"	2	558612	559804	"W"	1
"YBR160W"	"CDC28"	"ORF"	2	559908	560956	"W"	1
"YBR161W"	"CSH1"	"ORF"	2	561453	562828	"W"	1
"YBR162C"	"TOS1"	"ORF"	2	564824	562920	"C"	1
"YBR162W-A"	"YSY6"	"ORF"	2	565180	565524	"W"	1
"YBR163W"	"DEM1"	"ORF"	2	565604	567172	"W"	1
"YBR164C"	"ARL1"	"ORF"	2	568552	567760	"C"	1
"YBR165W"	"UBS1"	"ORF"	2	568756	569748	"W"	1
"YBR166C"	"TYR1"	"ORF"	2	571248	569808	"C"	1
"YBR167C"	"POP7"	"ORF"	2	572224	571472	"C"	1
"YBR168W"	"PEX32"	"ORF"	2	572068	573772	"W"	1
"YBR169C"	"SSE2"	"ORF"	2	576016	573768	"C"	1
"YBR170C"	"NPL4"	"ORF"	2	578136	576280	"C"	1
"YBR171W"	"SEC66"	"ORF"	2	578316	578988	"W"	1
"YBR172C"	"SMY2"	"ORF"	2	581488	579008	"C"	1
"YBR173C"	"UMP1"	"ORF"	2	582216	581584	"C"	1
"YBR175W"	"SWD3"	"ORF"	2	582380	583460	"W"	1
"YBR176W"	"ECM31"	"ORF"	2	583628	584748	"W"	1
"YBR177C"	"EHT1"	"ORF"	2	586208	584760	"C"	1
"YBR179C"	"FZO1"	"ORF"	2	589192	586552	"C"	1
"YBR180W"	"DTR1"	"ORF"	2	589634	591632	"W"	1
"YBR181C"	"RPS6B"	"ORF"	2	592824	592760	"C"	1
"YBR182C"	"SMP1"	"ORF"	2	595008	593272	"C"	1
"YBR182C-A"	"YBR182C-A"	"ORF"	2	595652	595178	"C"	1
"YBR183W"	"YPC1"	"ORF"	2	595892	597060	"W"	1
"YBR184W"	"YBR184W"	"ORF"	2	597256	599107	"W"	1
"YBR185C"	"MBA1"	"ORF"	2	600000	599032	"C"	1
"YBR186W"	"PCH2"	"ORF"	2	600446	602533	"W"	1
"YBR187W"	"GDT1"	"ORF"	2	602500	603172	"W"	1
"YBR188C"	"NTC20"	"ORF"	2	604184	603704	"C"	1
"YBR189W"	"RPS9B"	"ORF"	2	604452	604931	"W"	1
"YBR191W"	"RPL21A"	"ORF"	2	606196	606275	"W"	1
"YBR192W"	"RIM2"	"ORF"	2	607460	609012	"W"	1
"YBR193C"	"MED8"	"ORF"	2	609808	608808	"C"	1
"YBR194W"	"YBR194W"	"ORF"	2	609956	610436	"W"	1
"YBR195C"	"MSI1"	"ORF"	2	611920	610864	"C"	1
"YBR196C"	"PGI1"	"ORF"	2	613968	612056	"C"	1
"YBR196C-A"	"YBR196C-A"	"ORF"	2	614270	613841	"C"	1
"YBR196C-B"	"YBR196C-B"	"ORF"	2	614727	614343	"C"	1
"YBR197C"	"YBR197C"	"ORF"	2	615880	614760	"C"	1
"YBR198C"	"TAF5"	"ORF"	2	618616	616216	"C"	1
"YBR199W"	"KTR4"	"ORF"	2	618804	620428	"W"	1
"YBR200W"	"BEM1"	"ORF"	2	620804	622692	"W"	1
"YBR200W-A"	"YBR200W-A"	"ORF"	2	622876	623320	"W"	1
"YBR201W"	"DER1"	"ORF"	2	623420	624308	"W"	1
"YBR202W"	"MCM7"	"ORF"	2	625684	627564	"W"	1
"YBR203W"	"COS111"	"ORF"	2	629061	632115	"W"	1
"YBR204C"	"YBR204C"	"ORF"	2	633424	631992	"C"	1
"YBR205W"	"KTR3"	"ORF"	2	633572	635020	"W"	1
"YBR207W"	"FTH1"	"ORF"	2	635052	636564	"W"	1
"YBR208C"	"DUR1,2"	"ORF"	2	642328	639896	"C"	1
"YBR210W"	"ERV15"	"ORF"	2	645332	646052	"W"	1
"YBR211C"	"AME1"	"ORF"	2	647232	646264	"C"	1
"YBR212W"	"NGR1"	"ORF"	2	647436	650028	"W"	1
"YBR213W"	"MET8"	"ORF"	2	650012	651316	"W"	1
"YBR214W"	"SDS24"	"ORF"	2	651300	652988	"W"	1
"YBR215W"	"HPC2"	"ORF"	2	653452	655420	"W"	1
"YBR216C"	"YBP1"	"ORF"	2	657656	655368	"C"	1
"YBR217W"	"ATG12"	"ORF"	2	657764	658740	"W"	1
"YBR218C"	"PYC2"	"ORF"	2	662400	658712	"C"	1
"YBR219C"	"YBR219C"	"ORF"	2	663400	662316	"C"	1
"YBR220C"	"YBR220C"	"ORF"	2	664760	662792	"C"	1
"YBR221C"	"PDB1"	"ORF"	2	666480	664904	"C"	1
"YBR221W-A"	"YBR221W-A"	"ORF"	2	666431	666815	"W"	1
"YBR222C"	"PCS60"	"ORF"	2	668392	666600	"C"	1
"YBR223C"	"TDP1"	"ORF"	2	670304	668376	"C"	1
"YBR225W"	"YBR225W"	"ORF"	2	670492	673452	"W"	1
"YBR227C"	"MCX1"	"ORF"	2	675200	673544	"C"	1
"YBR228W"	"SLX1"	"ORF"	2	675284	676180	"W"	1
"YBR229C"	"ROT2"	"ORF"	2	679240	676216	"C"	1
"YBR230C"	"OM14"	"ORF"	2	679936	679480	"C"	1
"YBR231C"	"SWC5"	"ORF"	2	683159	682216	"C"	1
"YBR233W"	"PBP2"	"ORF"	2	683300	684796	"W"	1
"YBR233W-A"	"DAD3"	"ORF"	2	684870	685434	"W"	1
"YBR234C"	"ARC40"	"ORF"	2	686648	685432	"C"	1
"YBR235W"	"YBR235W"	"ORF"	2	686820	690332	"W"	1
"YBR236C"	"ABD1"	"ORF"	2	691736	690264	"C"	1
"YBR237W"	"PRP5"	"ORF"	2	691908	693908	"W"	1
"YBR238C"	"YBR238C"	"ORF"	2	697392	694720	"C"	1
"YBR239C"	"YBR239C"	"ORF"	2	700168	698288	"C"	1
"YBR240C"	"THI2"	"ORF"	2	701939	700307	"C"	1
"YBR241C"	"YBR241C"	"ORF"	2	704144	702856	"C"	1
"YBR242W"	"YBR242W"	"ORF"	2	704500	705259	"W"	1
"YBR243C"	"ALG7"	"ORF"	2	706840	705400	"C"	1
"YBR244W"	"GPX2"	"ORF"	2	707468	708116	"W"	1
"YBR245C"	"ISW1"	"ORF"	2	711408	708208	"C"	1
"YBR246W"	"YBR246W"	"ORF"	2	711532	712684	"W"	1
"YBR247C"	"ENP1"	"ORF"	2	714464	713552	"C"	1
"YBR248C"	"HIS7"	"ORF"	2	716552	714752	"C"	1
"YBR249C"	"ARO4"	"ORF"	2	718128	716776	"C"	1
"YBR250W"	"SPO23"	"ORF"	2	718926	720777	"W"	1
"YBR251W"	"MRPS5"	"ORF"	2	721261	722340	"W"	1
"YBR252W"	"DUT1"	"ORF"	2	722572	723124	"W"	1
"YBR253W"	"SRB6"	"ORF"	2	723204	723700	"W"	1
"YBR254C"	"TRS20"	"ORF"	2	724336	723608	"C"	1
"YBR255W"	"YBR255W"	"ORF"	2	724372	726636	"W"	1
"YBR255C-A"	"YBR255C-A"	"ORF"	2	727171	726435	"C"	1
"YBR256C"	"RIB5"	"ORF"	2	728144	727344	"C"	1
"YBR257W"	"POP4"	"ORF"	2	728828	729692	"W"	1
"YBR258C"	"SHG1"	"ORF"	2	730184	729672	"C"	1
"YBR259W"	"YBR259W"	"ORF"	2	730269	732428	"W"	1
"YBR260C"	"RGD1"	"ORF"	2	734808	732832	"C"	1
"YBR261C"	"YBR261C"	"ORF"	2	735568	734792	"C"	1
"YBR262C"	"YBR262C"	"ORF"	2	736080	735656	"C"	1
"YBR263W"	"SHM1"	"ORF"	2	736196	737796	"W"	1
"YBR264C"	"YPT10"	"ORF"	2	738400	737785	"C"	1
"YBR265W"	"TSC10"	"ORF"	2	738532	739676	"W"	1
"YBR267W"	"REI1"	"ORF"	2	739796	741108	"W"	1
"YBR268W"	"MRPL37"	"ORF"	2	741260	741604	"W"	1
"YBR269C"	"YBR269C"	"ORF"	2	742600	742136	"C"	1
"YBR270C"	"YBR270C"	"ORF"	2	744735	742584	"C"	1
"YBR271W"	"YBR271W"	"ORF"	2	744812	746260	"W"	1
"YBR272C"	"HSM3"	"ORF"	2	747824	746200	"C"	1
"YBR273C"	"UBX7"	"ORF"	2	749400	748008	"C"	1
"YBR274W"	"CHK1"	"ORF"	2	749532	751212	"W"	1
"YBR275C"	"RIF1"	"ORF"	2	757200	752184	"C"	1
"YBR276C"	"PPS1"	"ORF"	2	760159	757984	"C"	1
"YBR278W"	"DPB3"	"ORF"	2	760244	760980	"W"	1
"YBR279W"	"PAF1"	"ORF"	2	761212	762620	"W"	1
"YBR280C"	"SAF1"	"ORF"	2	765104	762800	"C"	1
"YBR281C"	"DUG2"	"ORF"	2	767648	765088	"C"	1
"YBR282W"	"MRPL27"	"ORF"	2	768196	768644	"W"	1
"YBR283C"	"SSH1"	"ORF"	2	770568	768784	"C"	1
"YBR284W"	"YBR284W"	"ORF"	2	771133	773806	"W"	1
"YBR285W"	"YBR285W"	"ORF"	2	773816	774530	"W"	1
"YBR286W"	"APE3"	"ORF"	2	774652	776340	"W"	1
"YBR287W"	"YBR287W"	"ORF"	2	776484	777844	"W"	1
"YBR288C"	"APM3"	"ORF"	2	779504	778024	"C"	1
"YBR289W"	"SNF5"	"ORF"	2	779636	780324	"W"	1
"YBR290W"	"BSD2"	"ORF"	2	782548	783676	"W"	1
"YBR291C"	"CTP1"	"ORF"	2	784632	783600	"C"	1
"YBR293W"	"VBA2"	"ORF"	2	787068	788572	"W"	1
"YBR294W"	"SUL1"	"ORF"	2	789128	791987	"W"	1
"YBR295W"	"PCA1"	"ORF"	2	792796	796180	"W"	1
"YBR296C"	"PHO89"	"ORF"	2	798584	796512	"C"	1
"YBR296C-A"	"YBR296C-A"	"ORF"	2	800338	799939	"C"	1
"YBR297W"	"MAL33"	"ORF"	2	800468	802148	"W"	1
"YBR298C"	"MAL31"	"ORF"	2	804888	802592	"C"	1
"YBR298C-A"	"YBR298C-A"	"ORF"	2	805352	804851	"C"	1
"YBR299W"	"MAL32"	"ORF"	2	805243	807277	"W"	1
"YBR301W"	"DAN3"	"ORF"	2	808949	809591	"W"	1
"YBR302C"	"COS2"	"ORF"	2	811575	810156	"C"	1
"YCL073C"	"YCL073C"	"ORF"	3	8428	6301	"C"	1
"YCL069W"	"VBA3"	"ORF"	3	9604	11260	"W"	1
"YCL068C"	"YCL068C"	"ORF"	3	12387	11325	"C"	1
"YCL067C"	"HMLALPHA2"	"ORF"	3	13120	12208	"C"	1
"YCL066W"	"HMLALPHA1"	"ORF"	3	13180	13987	"W"	1
"YCL064C"	"CHA1"	"ORF"	3	16937	15745	"C"	1
"YCL063W"	"VAC17"	"ORF"	3	17237	18589	"W"	1
"YCL061C"	"MRC1"	"ORF"	3	22185	18721	"C"	1
"YCL059C"	"KRR1"	"ORF"	3	23425	22321	"C"	1
"YCL058C"	"FYV5"	"ORF"	3	23981	23522	"C"	0
"YCL057C-A"	"YCL057C-A"	"ORF"	3	24427	23854	"C"	1
"YCL057W"	"PRD1"	"ORF"	3	24741	27037	"W"	1
"YCL056C"	"YCL056C"	"ORF"	3	27569	26977	"C"	1
"YCL055W"	"KAR4"	"ORF"	3	27893	28949	"W"	1
"YCL054W"	"SPB1"	"ORF"	3	31429	34045	"W"	1
"YCL052C"	"PBN1"	"ORF"	3	35457	34129	"C"	1
"YCL051W"	"LRE1"	"ORF"	3	35557	37629	"W"	1
"YCL050C"	"APA1"	"ORF"	3	38873	38225	"C"	1
"YCL049C"	"YCL049C"	"ORF"	3	40801	39737	"C"	1
"YCL048W"	"SPS22"	"ORF"	3	42063	43734	"W"	1
"YCL047C"	"YCL047C"	"ORF"	3	44457	43578	"C"	1
"YCL045C"	"YCL045C"	"ORF"	3	46969	44569	"C"	1
"YCL044C"	"MGR1"	"ORF"	3	48425	47001	"C"	1
"YCL043C"	"PDI1"	"ORF"	3	50281	48889	"C"	1
"YCL042W"	"YCL042W"	"ORF"	3	50482	51121	"W"	1
"YCL040W"	"GLK1"	"ORF"	3	50781	52117	"W"	1
"YCL039W"	"GID7"	"ORF"	3	52501	54956	"W"	1
"YCL038C"	"ATG22"	"ORF"	3	56625	54937	"C"	1
"YCL037C"	"SRO9"	"ORF"	3	58753	57249	"C"	1
"YCL036W"	"GFD2"	"ORF"	3	58949	60725	"W"	1
"YCL035C"	"GRX1"	"ORF"	3	61241	60793	"C"	1
"YCL034W"	"LSB5"	"ORF"	3	61605	62741	"W"	1
"YCL033C"	"YCL033C"	"ORF"	3	63321	62905	"C"	1
"YCL032W"	"STE50"	"ORF"	3	63397	64533	"W"	1
"YCL031C"	"RRP7"	"ORF"	3	65617	64569	"C"	1
"YCL030C"	"HIS4"	"ORF"	3	68393	65833	"C"	1
"YCL029C"	"BIK1"	"ORF"	3	69985	68377	"C"	1
"YCL028W"	"RNQ1"	"ORF"	3	70077	71365	"W"	1
"YCL027W"	"FUS1"	"ORF"	3	71757	73029	"W"	1
"YCL026C-B"	"HBN1"	"ORF"	3	74088	73227	"C"	1
"YCL026C-A"	"FRM2"	"ORF"	3	75387	74526	"C"	1
"YCL025C"	"AGP1"	"ORF"	3	78009	76002	"C"	1
"YCL024W"	"KCC4"	"ORF"	3	79093	82317	"W"	1
"YCL021W-A"	"YCL021W-A"	"ORF"	3	83518	84175	"W"	1
"YCL018W"	"LEU2"	"ORF"	3	91181	92493	"W"	1
"YCL017C"	"NFS1"	"ORF"	3	94385	92721	"C"	1
"YCL016C"	"DCC1"	"ORF"	3	95857	94465	"C"	1
"YCL014W"	"BUD3"	"ORF"	3	96173	101292	"W"	1
"YCL011C"	"GBP2"	"ORF"	3	103417	101985	"C"	1
"YCL010C"	"SGF29"	"ORF"	3	104401	103401	"C"	1
"YCL009C"	"ILV6"	"ORF"	3	105585	104625	"C"	1
"YCL008C"	"STP22"	"ORF"	3	106881	105569	"C"	1
"YCL007C"	"YCL007C"	"ORF"	3	107362	106969	"C"	0
"YCL005W"	"LDB16"	"ORF"	3	107965	108757	"W"	1
"YCL004W"	"PGS1"	"ORF"	3	108741	111117	"W"	1
"YCL002C"	"YCL002C"	"ORF"	3	111737	110657	"C"	1
"YCL001W"	"RER1"	"ORF"	3	111837	112517	"W"	1
"YCL001W-A"	"YCL001W-A"	"ORF"	3	112976	113717	"W"	1
"YCL001W-B"	"YCL001W-B"	"ORF"	3	113666	114200	"W"	1
"YCR002C"	"CDC10"	"ORF"	3	118409	117393	"C"	1
"YCR003W"	"MRPL32"	"ORF"	3	118589	119261	"W"	1
"YCR004C"	"YCP4"	"ORF"	3	120513	119417	"C"	1
"YCR005C"	"CIT2"	"ORF"	3	122393	120873	"C"	1
"YCR007C"	"YCR007C"	"ORF"	3	126369	125945	"C"	1
"YCR008W"	"SAT4"	"ORF"	3	127990	130253	"W"	1
"YCR009C"	"RVS161"	"ORF"	3	131625	130585	"C"	1
"YCR010C"	"ADY2"	"ORF"	3	133224	132093	"C"	1
"YCR011C"	"ADP1"	"ORF"	3	137009	133657	"C"	1
"YCR012W"	"PGK1"	"ORF"	3	137661	139069	"W"	1
"YCR014C"	"POL4"	"ORF"	3	141033	139005	"C"	1
"YCR015C"	"YCR015C"	"ORF"	3	142273	139009	"C"	1
"YCR016W"	"YCR016W"	"ORF"	3	143589	144413	"W"	1
"YCR017C"	"CWH43"	"ORF"	3	147673	144561	"C"	1
"YCR018C"	"SRD1"	"ORF"	3	149003	148058	"C"	1
"YCR019W"	"MAK32"	"ORF"	3	152693	153901	"W"	1
"YCR020C"	"PET18"	"ORF"	3	155121	154585	"C"	1
"YCR020C-A"	"MAK31"	"ORF"	3	155121	154585	"C"	1
"YCR020W-B"	"HTL1"	"ORF"	3	155216	155732	"W"	1
"YCR021C"	"HSP30"	"ORF"	3	157217	156017	"C"	1
"YCR023C"	"YCR023C"	"ORF"	3	160449	158281	"C"	1
"YCR024C"	"SLM5"	"ORF"	3	162417	160817	"C"	1
"YCR024C-B"	"YCR024C-B"	"ORF"	3	162963	162417	"C"	1
"YCR024C-A"	"PMP1"	"ORF"	3	163281	162649	"C"	1
"YCR026C"	"NPP1"	"ORF"	3	166417	164001	"C"	1
"YCR027C"	"RHB1"	"ORF"	3	168185	167297	"C"	1
"YCR028C"	"FEN2"	"ORF"	3	172537	170201	"C"	1
"YCR028C-A"	"RIM1"	"ORF"	3	173538	172768	"C"	1
"YCR030C"	"SYP1"	"ORF"	3	176497	173737	"C"	1
"YCR031C"	"RPS14A"	"ORF"	3	178257	178201	"C"	1
"YCR032W"	"BPH1"	"ORF"	3	179414	186197	"W"	1
"YCR033W"	"SNT1"	"ORF"	3	186261	190317	"W"	1
"YCR034W"	"FEN1"	"ORF"	3	190533	191757	"W"	1
"YCR035C"	"RRP43"	"ORF"	3	193041	191817	"C"	1
"YCR036W"	"RBK1"	"ORF"	3	193253	194061	"W"	1
"YCR037C"	"PHO87"	"ORF"	3	197217	194393	"C"	1
"YCR038C"	"BUD5"	"ORF"	3	199537	197649	"C"	1
"YCR039C"	"MATALPHA2"	"ORF"	3	200276	199364	"C"	1
"YCR040W"	"MATALPHA1"	"ORF"	3	200336	201143	"W"	1
"YCR042C"	"TAF2"	"ORF"	3	205425	201081	"C"	1
"YCR043C"	"YCR043C"	"ORF"	3	206697	206177	"C"	1
"YCR044C"	"PER1"	"ORF"	3	207977	207073	"C"	1
"YCR045C"	"YCR045C"	"ORF"	3	209708	207953	"C"	1
"YCR046C"	"IMG1"	"ORF"	3	210521	209732	"C"	1
"YCR047C"	"BUD23"	"ORF"	3	211649	209881	"C"	1
"YCR048W"	"ARE1"	"ORF"	3	211869	213829	"W"	1
"YCR051W"	"YCR051W"	"ORF"	3	214037	214789	"W"	1
"YCR052W"	"RSC6"	"ORF"	3	214773	216453	"W"	1
"YCR053W"	"THR4"	"ORF"	3	216613	218061	"W"	1
"YCR054C"	"CTR86"	"ORF"	3	220233	219113	"C"	1
"YCR057C"	"PWP2"	"ORF"	3	223326	220275	"C"	1
"YCR059C"	"YIH1"	"ORF"	3	224273	220337	"C"	1
"YCR060W"	"TAH1"	"ORF"	3	224373	224765	"W"	1
"YCR061W"	"YCR061W"	"ORF"	3	225501	227693	"W"	1
"YCR063W"	"BUD31"	"ORF"	3	228277	229189	"W"	1
"YCR065W"	"HCM1"	"ORF"	3	229173	231157	"W"	1
"YCR066W"	"RAD18"	"ORF"	3	231445	232981	"W"	1
"YCR067C"	"SED4"	"ORF"	3	236417	233105	"C"	1
"YCR068W"	"ATG15"	"ORF"	3	237053	238893	"W"	1
"YCR069W"	"CPR4"	"ORF"	3	238877	240101	"W"	1
"YCR071C"	"IMG2"	"ORF"	3	240585	240065	"C"	1
"YCR072C"	"RSA4"	"ORF"	3	242385	240801	"C"	1
"YCR073C"	"SSK22"	"ORF"	3	246689	242369	"C"	1
"YCR073W-A"	"SOL2"	"ORF"	3	246858	248085	"W"	1
"YCR075C"	"ERS1"	"ORF"	3	248865	248105	"C"	1
"YCR075W-A"	"YCR075W-A"	"ORF"	3	248870	249377	"W"	1
"YCR076C"	"YCR076C"	"ORF"	3	250385	250033	"C"	1
"YCR077C"	"PAT1"	"ORF"	3	252665	250369	"C"	1
"YCR079W"	"PTC6"	"ORF"	3	252789	254205	"W"	1
"YCR081W"	"SRB8"	"ORF"	3	254189	258845	"W"	1
"YCR082W"	"AHC2"	"ORF"	3	258829	259373	"W"	1
"YCR083W"	"TRX3"	"ORF"	3	259541	259981	"W"	1
"YCR084C"	"TUP1"	"ORF"	3	262713	260129	"C"	1
"YCR086W"	"CSM1"	"ORF"	3	263285	264213	"W"	1
"YCR087C-A"	"YCR087C-A"	"ORF"	3	264566	263825	"C"	1
"YCR088W"	"ABP1"	"ORF"	3	265013	266941	"W"	1
"YCR089W"	"FIG2"	"ORF"	3	267253	272269	"W"	1
"YCR090C"	"YCR090C"	"ORF"	3	272896	272241	"C"	1
"YCR091W"	"KIN82"	"ORF"	3	274261	277149	"W"	1
"YCR092C"	"MSH3"	"ORF"	3	279849	276729	"C"	1
"YCR093W"	"CDC39"	"ORF"	3	280021	283221	"W"	1
"YCR094W"	"CDC50"	"ORF"	3	286693	288077	"W"	1
"YCR095C"	"YCR095C"	"ORF"	3	289313	288177	"C"	1
"YCR096C"	"HMRA2"	"ORF"	3	293637	292998	"C"	1
"YCR097W"	"HMRA1"	"ORF"	3	293730	294496	"W"	1
"YCR098C"	"GIT1"	"ORF"	3	298625	297049	"C"	1
"YCR099C"	"YCR099C"	"ORF"	3	301398	300651	"C"	1
"YCR100C"	"YCR100C"	"ORF"	3	302320	301090	"C"	1
"YCR101C"	"YCR101C"	"ORF"	3	303072	300681	"C"	1
"YCR102C"	"YCR102C"	"ORF"	3	305566	304180	"C"	1
"YCR104W"	"PAU3"	"ORF"	3	307696	308350	"W"	1
"YCR105W"	"ADH7"	"ORF"	3	308965	310330	"W"	1
"YCR106W"	"RDS1"	"ORF"	3	310925	313069	"W"	1
"YCR107W"	"AAD3"	"ORF"	3	313785	315156	"W"	1
"YCR108C"	"YCR108C"	"ORF"	3	316287	315816	"C"	1
"YDL248W"	"COS7"	"ORF"	4	1700	3131	"W"	1
"YDL247W"	"MPH2"	"ORF"	4	5883	7992	"W"	1
"YDL246C"	"SOR2"	"ORF"	4	9858	8505	"C"	1
"YDL245C"	"HXT15"	"ORF"	4	13462	11479	"C"	1
"YDL244W"	"THI13"	"ORF"	4	16102	17404	"W"	1
"YDL243C"	"AAD4"	"ORF"	4	18668	17399	"C"	1
"YDL241W"	"YDL241W"	"ORF"	4	20173	21245	"W"	1
"YDL240W"	"LRG1"	"ORF"	4	22661	25909	"W"	1
"YDL239C"	"ADY3"	"ORF"	4	28877	26225	"C"	1
"YDL238C"	"GUD1"	"ORF"	4	30489	27009	"C"	1
"YDL237W"	"YDL237W"	"ORF"	4	30613	31909	"W"	1
"YDL236W"	"PHO13"	"ORF"	4	32237	33413	"W"	1
"YDL235C"	"YPD1"	"ORF"	4	34049	33281	"C"	1
"YDL234C"	"GYP7"	"ORF"	4	36609	34113	"C"	1
"YDL233W"	"YDL233W"	"ORF"	4	36757	38293	"W"	1
"YDL232W"	"OST4"	"ORF"	4	38453	38813	"W"	1
"YDL231C"	"BRE4"	"ORF"	4	42369	40417	"C"	1
"YDL230W"	"PTP1"	"ORF"	4	42653	43717	"W"	1
"YDL229W"	"SSB1"	"ORF"	4	43964	46085	"W"	1
"YDL227C"	"HO"	"ORF"	4	48081	46313	"C"	1
"YDL226C"	"GCS1"	"ORF"	4	52201	50913	"C"	1
"YDL225W"	"SHS1"	"ORF"	4	52381	54188	"W"	1
"YDL224C"	"WHI4"	"ORF"	4	56729	54249	"C"	1
"YDL223C"	"HBT1"	"ORF"	4	60508	57088	"C"	1
"YDL222C"	"FMP45"	"ORF"	4	61904	60695	"C"	1
"YDL220C"	"CDC13"	"ORF"	4	65041	60953	"C"	1
"YDL219W"	"DTD1"	"ORF"	4	65189	65309	"W"	1
"YDL218W"	"YDL218W"	"ORF"	4	66392	67625	"W"	1
"YDL217C"	"TIM22"	"ORF"	4	68777	67729	"C"	1
"YDL216C"	"RRI1"	"ORF"	4	70577	68761	"C"	1
"YDL215C"	"GDH2"	"ORF"	4	74032	73345	"C"	1
"YDL214C"	"PRR2"	"ORF"	4	76648	74269	"C"	1
"YDL213C"	"NOP6"	"ORF"	4	77993	77217	"C"	1
"YDL212W"	"SHR3"	"ORF"	4	78357	79093	"W"	1
"YDL211C"	"YDL211C"	"ORF"	4	80489	79337	"C"	1
"YDL210W"	"UGA4"	"ORF"	4	84169	86164	"W"	1
"YDL209C"	"CWC2"	"ORF"	4	87257	86153	"C"	1
"YDL208W"	"NHP2"	"ORF"	4	87469	88077	"W"	1
"YDL207W"	"GLE1"	"ORF"	4	88205	89933	"W"	1
"YDL206W"	"YDL206W"	"ORF"	4	90021	91932	"W"	1
"YDL205C"	"HEM3"	"ORF"	4	94024	92577	"C"	1
"YDL204W"	"RTN2"	"ORF"	4	94109	95789	"W"	1
"YDL203C"	"YDL203C"	"ORF"	4	98145	96081	"C"	1
"YDL202W"	"MRPL11"	"ORF"	4	98373	99325	"W"	1
"YDL201W"	"TRM8"	"ORF"	4	99493	100453	"W"	1
"YDL200C"	"MGT1"	"ORF"	4	101170	100324	"C"	1
"YDL199C"	"YDL199C"	"ORF"	4	103729	101105	"C"	1
"YDL198C"	"GGC1"	"ORF"	4	104665	103713	"C"	1
"YDL197C"	"ASF2"	"ORF"	4	106961	104649	"C"	1
"YDL195W"	"SEC31"	"ORF"	4	107085	108949	"W"	1
"YDL194W"	"SNF3"	"ORF"	4	111479	114413	"W"	1
"YDL193W"	"NUS1"	"ORF"	4	114565	116005	"W"	1
"YDL192W"	"ARF1"	"ORF"	4	116229	117125	"W"	1
"YDL191W"	"RPL35A"	"ORF"	4	117605	117668	"W"	1
"YDL190C"	"UFD2"	"ORF"	4	121793	118665	"C"	1
"YDL189W"	"RBS1"	"ORF"	4	122181	123613	"W"	1
"YDL188C"	"PPH22"	"ORF"	4	125185	123817	"C"	1
"YDL186W"	"YDL186W"	"ORF"	4	125515	126628	"W"	1
"YDL185W"	"TFP1"	"ORF"	4	126669	130093	"W"	1
"YDL184C"	"RPL41A"	"ORF"	4	130553	130193	"C"	1
"YDL183C"	"YDL183C"	"ORF"	4	131921	130753	"C"	1
"YDL182W"	"LYS20"	"ORF"	4	133336	134902	"W"	1
"YDL181W"	"INH1"	"ORF"	4	134989	135541	"W"	1
"YDL180W"	"YDL180W"	"ORF"	4	135717	137661	"W"	1
"YDL179W"	"PCL9"	"ORF"	4	138181	139229	"W"	1
"YDL178W"	"DLD2"	"ORF"	4	139501	141069	"W"	1
"YDL177C"	"YDL177C"	"ORF"	4	141801	141257	"C"	1
"YDL176W"	"YDL176W"	"ORF"	4	141941	144245	"W"	1
"YDL175C"	"AIR2"	"ORF"	4	145545	144273	"C"	1
"YDL174C"	"DLD1"	"ORF"	4	147704	145825	"C"	1
"YDL173W"	"YDL173W"	"ORF"	4	148149	149061	"W"	1
"YDL171C"	"GLT1"	"ORF"	4	155921	149433	"C"	1
"YDL170W"	"UGA3"	"ORF"	4	156285	158004	"W"	1
"YDL169C"	"UGX2"	"ORF"	4	158838	157887	"C"	1
"YDL168W"	"SFA1"	"ORF"	4	159525	160956	"W"	1
"YDL167C"	"NRP1"	"ORF"	4	163217	160825	"C"	1
"YDL166C"	"FAP7"	"ORF"	4	164105	163369	"C"	1
"YDL165W"	"CDC36"	"ORF"	4	164229	164901	"W"	1
"YDL164C"	"CDC9"	"ORF"	4	167305	164905	"C"	1
